City,Observer,Species,Group,Obs Date,LOC_FINAL,LOC_ORIG,Habitat_broad,Habitat_spec,Photo,Dead,Notes,LOCATION_CHANGES
Philadelphia,NS/BDW,Common Garter Snake,Snake,3/25/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,3/20/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,12/22/2018,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Road,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,11/7/2018,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,yes,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,9/27/2018,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/22/2018,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Field,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/17/2018,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/14/2018,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,11/26/2017,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,10/17/2017,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,10/30/2016,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/19/2015,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,12/28/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,clark park / dead,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,8/25/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,3/15/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,12/1/2018,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,10/13/2018,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,field,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,11/28/2017,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,12/1/2018,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,3/15/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,10/13/2018,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,field,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,11/28/2017,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,8/25/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,12/28/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Eastern Ratsnake,Snake,5/20/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,field,yes,no,,
Philadelphia,BDW,Eastern Ratsnake,Snake,5/20/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,field,yes,no,,
Philadelphia,NS/BDW,Northern Watersnake,Snake,4/26/2020,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,creek,yes,no,,
Philadelphia,NS/BDW,Northern Watersnake,Snake,4/25/2020,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,creek,yes,no,,
Philadelphia,NS/BDW,Northern Watersnake,Snake,4/25/2020,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,field,yes,no,,
Philadelphia,NS/BDW,Northern Watersnake,Snake,5/18/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,creek,yes,no,Along Wissahickon Creek,
Philadelphia,NS/BDW,Northern Watersnake,Snake,5/18/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,pond,yes,no,Along Wissahickon Creek,
Philadelphia,NS/BDW,Northern Watersnake,Snake,5/11/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,"not sure if it's a part of blue bell park? Looks above it, but it's in a big wooded area by the monastery stables. Matrix?",
Philadelphia,NS/BDW,Northern Watersnake,Snake,5/11/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Northern Watersnake,Snake,4/14/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,field,yes,no,On Yellow Trail,
Philadelphia,NS/BDW,Northern Watersnake,Snake,4/13/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,Along Wissahickon Creek,
Philadelphia,BDW,Northern Watersnake,Snake,4/25/2020,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,creek,yes,no,,
Philadelphia,BDW,Northern Watersnake,Snake,5/11/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,pic looks like on the bank ofcreek,
Philadelphia,BDW,Northern Watersnake,Snake,4/14/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,field,yes,no,,
Philadelphia,BDW,Northern Watersnake,Snake,4/13/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Northern Watersnake,Snake,4/25/2020,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,field,yes,no,,
Philadelphia,BDW,Northern Watersnake,Snake,5/18/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,creek,yes,no,,
Philadelphia,BDW,Northern Watersnake,Snake,4/26/2020,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,creek,yes,no,,
Philadelphia,BDW,Northern Watersnake,Snake,5/18/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,pond,yes,no,,
Philadelphia,BDW,Northern Watersnake,Snake,5/11/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Common Musk Turtle,Turtle,9/11/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Musk Turtle,Turtle,8/18/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,BDW,Common Musk Turtle,Turtle,9/28/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,field,yes,no,,
Philadelphia,BDW,Common Musk Turtle,Turtle,9/11/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,field,yes,,,
Philadelphia,BDW,Common Musk Turtle,Turtle,8/18/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,field,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,4/25/2020,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,9/28/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,yes,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,4/14/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,3/12/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,9/24/2018,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,7/28/2018,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,6/9/2018,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,6/9/2018,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,2/26/2017,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,4/10/2020,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,3/20/2020,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,6/8/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,6/1/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,4/20/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,4/13/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,4/13/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,3/30/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Road,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,2/21/2018,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,7/2/2017,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,5/29/2016,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,9/12/2015,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,3/27/2014,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,Terrestrial,Wooded,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,4/25/2020,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,pond,yes,no,right by creek,
Philadelphia,BDW,Common Snapping Turtle,Turtle,4/10/2020,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,3/20/2020,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,field,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,9/28/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,pond,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,6/8/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,6/1/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,field,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,4/20/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,field,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,4/14/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,pond,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,4/13/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,4/13/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,field,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,3/30/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,field,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,3/12/2019,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,pond,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,9/24/2018,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,pond,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,7/28/2018,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,pond,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,6/9/2018,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,pond,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,7/2/2017,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,pond,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,2/26/2017,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,pond,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,5/29/2016,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,9/12/2015,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,pond,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,3/27/2014,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,terrestrial,field,yes,no,,
Philadelphia,NS/BDW,False Map Turtle,Turtle,8/2/2018,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,yes,beside penn park,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,BDW,False Map Turtle ,Turtle,8/2/2018,John Heinz National Wildlife Refuge,John Heinz National Wildlife Refuge,aquatic,pond,yes,no,,
Philadelphia,NS/BDW,Painted Turtle,Turtle,4/28/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Creek,Aquatic,Creek,yes,no,like 8 of them,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS,Painted Turtle,Turtle,4/28/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Creek,Aquatic,Creek,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,5/7/2020,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,5/5/2020,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,road,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,4/25/2020,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,4/25/2020,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,4/25/2020,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,4/25/2020,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,3/21/2020,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,3/20/2020,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,maybe lake?,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,3/20/2020,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,3/15/2020,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,3/15/2020,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,3/15/2020,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,pennypack park,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,3/15/2020,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,2/18/2020,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,10/19/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,10/4/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,10/4/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,road,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,10/4/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,10/4/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,10/4/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,9/28/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,9/8/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,8/31/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,found on rocks,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,7/19/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,7/11/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,6/15/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,pic looks like on the bank ofcreek,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,5/29/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Terrestrial,Edge,yes,no,snake in rock wall right by creek,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,5/6/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,4/28/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,3 of them,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,4/28/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,a family,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,4/27/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,4/27/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,4/27/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,4/13/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,4/13/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,4/12/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,3/30/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,3/22/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,3/19/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
Philadelphia,NS/BDW,Painted Turtle,Turtle,3/17/2019,JOHN HEINZ NATIONAL WILDLIFE REFUGE,Darby Lake,Aquatic,Lake,yes,no,,JOHN HEINZ NATIONAL WILDLIFE REFUGE
